name,avg_rating,total_reviews,address,phone_number,website,region,Business Type,email
Amadeo,4.2,"4,642","Rue Sainte-Catherine 26, 1000 Bruxelles",0495 16 77 53,https://www.amadeus-resto.be,brussels,centre sport,
Comptoir des Galeries,4.3,167,"Rue des Bouchers 36, 1000 Bruxelles",02 213 74 70,https://www.thefork.be,brussels,centre sport,
Sensi Concept Store - Restaurant - Brussels,4.2,231,"Rue de la Régence 13, 1000 Bruxelles",02 502 25 21,https://www.maisonsensi.eu,brussels,centre sport,sensibruxelles@gmail.com
La Brouette,3.9,893,"Grand Place 2, 1000 Bruxelles",02 511 20 22,https://www.taverne-brouette.be,brussels,centre sport,
Le Pré Salé,3.9,"1,395","Rue de Flandre 20, 1000 Bruxelles",02 513 65 45,https://www.lepresale.be,brussels,centre sport,
ilili by Jaffa,4.4,243,"Rue Haute 23, 1000 Bruxelles",02 502 17 07,https://www.jaffaport.be,brussels,centre sport,
Mim Restaurant,3.0,388,"Hofberg 2, 1000 Brussel",02 502 95 08,https://www.mim.be,brussels,centre sport,
La Boussole,4.2,350,"Quai au Bois à Brûler 61, 1000 Bruxelles",0473 94 87 83,https://www.restaurant-laboussole.be,brussels,centre sport,
De Pistolei,4.2,674,"Rue de la Madeleine 5, 1000 Bruxelles",02 502 95 02,,brussels,centre sport,
La Roue d'Or,4.2,688,"Rue des Chapeliers 26, 1000 Bruxelles",02 514 25 54,https://www.facebook.com,brussels,centre sport,
Greenwich Café Bruxelles,3.8,749,"Rue des Chartreux 7, 1000 Bruxelles",,,brussels,centre sport,
Restaurant The White Bruxelles,4.8,6,"Av. des Arts 9, 1210 Bruxelles",02 899 83 76,https://www.thewhite-restaurant.com,brussels,centre sport,
Restauration roumaine - Rustic,4.6,"1,210","Rue Grétry 13, 1000 Bruxelles",0474 26 17 48,,brussels,centre sport,
BELI,4.3,346,"Rue Joseph Stevens 11, 1000 Bruxelles",02 538 88 88,https://www.beli.be,brussels,centre sport,
Baraka't Kacem,4.1,560,"Rue de l'Enseignement 55, 1000 Bruxelles",0489 18 60 81,https://www.facebook.com,brussels,centre sport,
Royal Indian Restaurant,4.4,"1,991","Rue de la Fourche 5, 1000 Bruxelles",02 513 07 13,https://www.royalindianbruxelles.be,brussels,centre sport,
Le Wine Bar des Marolles,4.6,361,"Rue Haute 198, 1000 Bruxelles",02 503 62 50,https://www.lewinebardesmarolles.be,brussels,centre sport,
Restaurant Chinois,,,"Rue des Bouchers 55, 1000 Bruxelles",,,brussels,centre sport,
Restaurant L'italiano,4.2,236,"Rue de la Fourche 28, 1000 Bruxelles",02 203 73 93,https://www.restaurant-italiano.brussels,brussels,centre sport,
La Corte Gastronomica,3.3,543,"Rue Grétry 44, 1000 Bruxelles",02 218 50 36,https://www.laltromondo.be,brussels,centre sport,
Bonsoir Clara,4.0,451,"Rue Antoine Dansaert 22, 1000 Bruxelles",02 502 09 90,https://www.bonsoirclara.com,brussels,centre sport,
9 et Voisins,4.5,"2,362","Rue Van Artevelde 1, 1000 Bruxelles",,https://www.9-et-voisins.be,brussels,centre sport,
Artisauce,4.6,247,"Chau. de Waterloo 421, 1050 Ixelles",0470 97 10 12,https://www.artisauce.com,brussels,centre sport,
Saffron Food Persian & Iranian Food BBQ,4.8,"1,198","Rue du Marché aux Fromages 14, 1000 Bruxelles",02 267 29 99,https://www.restaurantsaffron.com,brussels,centre sport,
GourmetBar Brussels City Centre,4.4,19,"Rue de la Vge Noire 32, 1000 Bruxelles",02 505 50 50,https://www.restaurants.accor.com,brussels,centre sport,
Bistro Martin Brussels,4.3,44,"Bd Charlemagne 80, 1000 Bruxelles",02 235 17 28,https://www.martinshotels.com,brussels,centre sport,
Karen Torosyan | Bozar Restaurant,4.4,448,"Rue Baron Horta 3, 1000 Bruxelles",02 503 00 00,https://www.bozarrestaurant.be,brussels,centre sport,info@bozarrestaurant.be
Davi,4.2,723,"Rue Jules Van Praet 22, 1000 Bruxelles",02 511 18 21,,brussels,centre sport,
Restaurant Schuddeveld,4.3,541,"Pt Rue des Bouchers 23, 1000 Bruxelles",0489 17 83 33,,brussels,centre sport,
Les Brigittines,4.4,611,"Pl. de la Chapelle 5, 1000 Bruxelles",02 512 68 91,https://www.lesbrigittines.com,brussels,centre sport,cuisinierinfo@lesbrigittines.com02
Les Brigittines,4.4,611,"Pl. de la Chapelle 5, 1000 Bruxelles",02 512 68 91,https://www.lesbrigittines.com,brussels,centre sport,3info@lesbrigittines.comou
Thai Talks,4.1,367,"Rue des Pierres 51, 1000 Bruxelles",0487 84 74 79,https://www.thai-talks.be,brussels,centre sport,
Shahrazad,4.4,"1,035","Rue Jourdan 28, 1060 Saint-Gilles",0466 01 38 92,,brussels,centre sport,
Lunch Garden Bruxelles,3.8,963,"Rue Neuve 111, 1000 Bruxelles",02 219 35 79,https://www.lunchgarden.be,brussels,centre sport,
Taverne du Passage,3.9,"1,031","Galerie de la Reine 30, 1000 Brussel",02 512 14 13,https://www.latavernedupassage.be,brussels,centre sport,
Barge,4.8,283,"Bd d'Ypres 33, 1000 Bruxelles",02 425 73 60,https://www.bargerestaurant.be,brussels,centre sport,info@bargerestaurant.be
65 degrés,4.8,428,"Av. Louise 173, 1000 Bruxelles",02 374 54 50,https://www.65degres.be,brussels,centre sport,info@65degres.be
65 degrés,4.8,428,"Av. Louise 173, 1000 Bruxelles",02 374 54 50,https://www.65degres.be,brussels,centre sport,Presseinfo@65degres.be
Brasserie de la Reine,3.8,288,"Rue de la Montagne 22, 1000 Bruxelles",02 449 97 08,https://www.brasseriedelareine.com,brussels,centre sport,
Le Paon,3.4,419,"Grand Place 35, 1000 Bruxelles",02 207 86 13,https://www.lepaonbrussels.com,brussels,centre sport,
Woodpecker St. Cath.,4.2,881,"Quai au Bois à Brûler 27, 1000 Bruxelles",,https://www.woodpecker.family,brussels,centre sport,
BOU SAID,3.4,5,"Rue Chair et Pain, 1000 Bruxelles",,,brussels,centre sport,
Bar - Restaurant,,,"Rue Longue Vie, 1050 Bruxelles",0487 20 30 40,https://www.itemdifferent.blogspot.com,brussels,centre sport,
Nuits Saint-Georges - Restaurant Bruxelles centre,3.8,322,"Rue Grétry 52, 1000 Bruxelles",0486 20 35 08,https://www.nuits-saint-georges.be,brussels,centre sport,nuitssaintgeorges1@gmail.com
Samouraï,4.2,753,"Rue du Fossé aux Loups 28/B, 1000 Bruxelles",02 217 56 39,https://www.samourai-bruxelles.be,brussels,centre sport,
Yi Chan,4.3,"1,076","Rue Jules Van Praet 13, 1000 Bruxelles",02 502 87 66,https://www.yichanbrussels.com,brussels,centre sport,
Le Perroquet,4.0,"1,697","Rue Watteeu 31, 1000 Bruxelles",02 512 99 22,https://www.facebook.com,brussels,centre sport,
Humphrey Chez Pias,4.0,250,"Rue Saint-Laurent 36/38, 1000 Bruxelles",02 219 39 16,https://www.humphreyrestaurant.com,brussels,centre sport,BrusselsBelgiuminfo@humphreyrestaurant.com
Humphrey Chez Pias,4.0,250,"Rue Saint-Laurent 36/38, 1000 Bruxelles",02 219 39 16,https://www.humphreyrestaurant.com,brussels,centre sport,info@humphreyrestaurant.com
ARTFOOD TRAITEUR Unique catering with sense,4.7,79,"Rue de Vrière 71, 1020 Bruxelles",02 732 33 85,https://www.artfood.be,brussels,centre sport,
Catering Tito's Brussels.,5.0,32,,02 833 54 62,https://www.cateringtitos.com,brussels,centre sport,info@cateringtitos.comTVA
MiTentaTutto Traiteur,4.7,165,"Rue de Wand 43, 1020 Bruxelles",02 269 66 20,https://www.mitentatutto.be,brussels,centre sport,
EATING POINT - traiteur corporate & event catering,4.7,45,"Rue de Theux 81, 1050 Ixelles",0474 30 66 57,https://www.eatingpoint.be,brussels,centre sport,info@eatingpoint.be
Traiteur Gianni,4.8,89,"Av. Houba de Strooper 42, 1020 Bruxelles",02 478 61 81,https://www.traiteurgianni.be,brussels,centre sport,
PANDIN COMPTOIRS - BRUXELLES,4.5,26,"Rue de la Fourche 47, 1000 Bruxelles",02 513 12 09,https://www.pandin.be,brussels,centre sport,
Fait Maison,4.6,224,"Chau. de Vleurgat 158, 1000 Bruxelles",02 648 19 31,https://www.faitmaison.be,brussels,centre sport,
Les Frères Debekker-Traiteur,4.8,38,"Rue Charles Degroux 95, 1040 Etterbeek",02 736 00 40,https://www.lesfreresdebekker.be,brussels,centre sport,traiteur@lesfreresdebekker.be
Traiteur Grains De Sel,4.6,35,,,,brussels,centre sport,
Pick Eat,4.9,56,"Rue de Dublin 19, 1050 Ixelles",,https://www.pickeat.be,brussels,centre sport,
Traiteur Plasky,4.6,60,"Av. Eugène Plasky 56, 1030 Schaerbeek",02 733 09 49,https://www.facebook.com,brussels,centre sport,
Traiteur Soleil du Midi de Bruxelles,4.3,78,"Av. des Celtes 9, 1040 Etterbeek",02 733 96 21,https://www.soleildumidi.be,brussels,centre sport,
Traiteur Quent on a faim,4.8,20,"Rue Dieudonné Lefèvre 4, 1020 Bruxelles",02 431 09 30,https://www.quentonafaim.be,brussels,centre sport,info@quentonafaim.be
Traiteur Fleur de sel - Coppenole Frederic,4.5,47,"Steenweg op Brussel 291, 1780 Wemmel",0477 93 42 72,https://www.traiteurfleurdesel.be,brussels,centre sport,info@traiteurfleurdesel.be
Slurps - BioTraiteur - Végan,4.6,24,,0477 92 74 11,https://www.slurps.be,brussels,centre sport,
Brussels sprouts,4.4,71,"Bd Louis Schmidt 1, 1040 Bruxelles",02 359 92 40,https://www.chouxdebruxelles.be,brussels,centre sport,info@chou.be
Traiteur du Parc,4.4,10,"Font St Landry 13, 1120 Bruxelles",02 538 66 99,https://www.traiteurduparc.be,brussels,centre sport,
Ethnisch Eten,4.9,26,"Rue de la Croix de Fer 14, 1000 Bruxelles",0497 11 69 79,https://www.ethnicfoods.be,brussels,centre sport,ethnicfoods@hotmail.fr
Traiteur Papillon,5.0,32,"Parv. Saint-Henri 52, 1200 Bruxelles",02 733 06 60,https://www.traiteurpapillon.be,brussels,centre sport,
SkateSandwich - Traiteur,4.8,42,"Av. Houba de Strooper 91, 1020 Bruxelles",02 478 66 69,https://www.skatesandwich.be,brussels,centre sport,
gàstra,5.0,81,"Rue de l'Enseignement 110, 1000 1000 - Bruxelles",0499 38 73 71,https://www.gastra.be,brussels,centre sport,00Info@gastra.be
gàstra,5.0,81,"Rue de l'Enseignement 110, 1000 1000 - Bruxelles",0499 38 73 71,https://www.gastra.be,brussels,centre sport,info@gastra.be
L'Atlantide Catering,4.8,43,"Rue Charles Degroux 8, 1040 Etterbeek",02 734 88 87,https://www.atlantideresto.be,brussels,centre sport,
Gourmart,4.8,35,"Malibranstraat 111/113, 1050 Elsene",,https://www.gourmart.be,brussels,centre sport,info@gourmart.be
Traiteur de la Villa Lorraine - Uccle,3.9,128,"Chau. de Waterloo 1095, 1180 Bruxelles",02 511 44 83,https://www.lavillalorrainetraiteur.be,brussels,centre sport,uccle@villatraiteur.be
Traiteur de la Villa Lorraine - Uccle,3.9,128,"Chau. de Waterloo 1095, 1180 Bruxelles",02 511 44 83,https://www.lavillalorrainetraiteur.be,brussels,centre sport,lasne@villatraiteur.be
Traiteur de la Villa Lorraine - Uccle,3.9,128,"Chau. de Waterloo 1095, 1180 Bruxelles",02 511 44 83,https://www.lavillalorrainetraiteur.be,brussels,centre sport,stockel@villatraiteur.be
Traiteur de la Villa Lorraine - Uccle,3.9,128,"Chau. de Waterloo 1095, 1180 Bruxelles",02 511 44 83,https://www.lavillalorrainetraiteur.be,brussels,centre sport,overijse@villatraiteur.be
Traiteur de la Villa Lorraine - Uccle,3.9,128,"Chau. de Waterloo 1095, 1180 Bruxelles",02 511 44 83,https://www.lavillalorrainetraiteur.be,brussels,centre sport,waterloo@villatraiteur.be
Traiteur de la Villa Lorraine - Uccle,3.9,128,"Chau. de Waterloo 1095, 1180 Bruxelles",02 511 44 83,https://www.lavillalorrainetraiteur.be,brussels,centre sport,traiteur@voltaire-restaurant.be
Traiteur Grégory Vaulet,5.0,11,"Av. du Général de Gaulle 43, 1050 Ixelles",02 580 13 78,https://www.gregory-vaulet.com,brussels,centre sport,
Fait Maison Schuman,4.6,11,"Rue Franklin 40, 1000 Bruxelles",02 648 19 31,https://www.faitmaison.be,brussels,centre sport,
Dans La Forêt | Traiteur - Table d'Hôtes,4.8,54,"Rue Vanderkindere 440, 1180 Uccle",02 479 09 99,https://www.danslaforet.be,brussels,centre sport,info@danslaforet.be
Traiteur François,3.4,42,"Pl. Sainte-Catherine 12, 1000 Bruxelles",02 512 32 77,https://www.traiteur-francois.be,brussels,centre sport,
Rama Rao Traiteur Bruxelles,4.8,13,,02 378 00 46,https://www.ramarao.eu,brussels,centre sport,sales@ramarao.bebottom
FRIENDS TRAITEUR GREC & EVENTS BRUXELLES,4.4,196,"Pl. Edouard Pinoy 5A, 1160 BRUXELLES",02 675 34 95,https://www.eatbu.com,brussels,centre sport,
Traiteur Cheese Snack story,3.6,20,"Pl. Peter Benoit 2, 1120 Bruxelles",0486 93 20 57,https://www.cheesesnackstory.be,brussels,centre sport,
Chez Mama,4.2,9,"Av. Guillaume Gilbert 24, 1050 Bruxelles",0474 35 89 58,https://www.chezmama.be,brussels,centre sport,
La Vérité Si Je Mange,4.2,176,"Chau. de Charleroi 45, 1060 Saint-Gilles",02 538 65 81,https://www.laveritesijemange.be,brussels,centre sport,laveritesijemange@hotmail.com
"Traiteur Roland, boucherie artisanale - ambachtelijke slagerij",3.8,320,"Av. des Saisons 94, 1050 Bruxelles",02 648 68 59,https://www.traiteur-roland.be,brussels,centre sport,Info@traiteur-roland.be
Mediterranea food & events SPRL,4.3,44,"Chau. de Louvain 446, 1030 Schaerbeek",02 230 62 74,https://www.mediterraneafood.be,brussels,centre sport,info@mediterraneafood.be
PANDIN COMPTOIRS - WOLUWE,4.9,12,"Av. des Franciscains 12, 1150 Woluwe-Saint-Pierre",02 513 12 09,https://www.pandin.be,brussels,centre sport,
Fonteyne The Kitchen Fort Jaco,4.4,121,"Chau. de Waterloo 1395, 1180 Uccle",02 375 48 75,https://www.fonteynethekitchen.be,brussels,centre sport,
Le P'tit Normand,4.6,75,"Rue de Tabora 8, 1000 Bruxelles",02 513 00 93,https://www.leptitnormand.be,brussels,centre sport,contact@leptitnormand.be
Mixwithlove,4.8,5,"Rue Émile Féron 115, 1060 Bruxelles",02 512 47 03,https://www.mixwithlove.be,brussels,centre sport,
Le Petit Nuage,5.0,20,,0472 83 61 93,https://www.lepetitnuage.be,brussels,centre sport,93contact@lepetitnuage.be
Bonapco – traiteur et organisateur de réception à Bruxelles.,4.9,17,"Rue du Trône 49, 1050 Bruxelles",02 534 69 59,https://www.traiteur-coppe.be,brussels,centre sport,contact@traiteur-coppe.be
EAT WELL,4.3,186,"Galerie Ravenstein, Kantersteen 22, 1000 Brussel",02 437 65 95,https://www.eatwell.brussels,brussels,centre sport,info@eatwell.brussels
"""Cortoos "" Van Den Berge QFS",4.5,275,"Chau. de Jette 610, 1090 Jette",02 426 01 47,https://www.traiteur-cortoos.be,brussels,centre sport,info@traiteur-cortoos.be
Savoury Traiteur,4.5,30,"Stationsstraat 80A, 1630 Linkebeek",0479 93 03 58,https://www.savourytraiteur.be,brussels,centre sport,info@savourytraiteur.be
Alimentation,4.7,79,"Rue du Page 58, 1050 Ixelles",02 538 21 80,https://www.alimentationbxl.be,brussels,centre sport,
Les Délices du Liban,4.6,245,"Rue de Heembeek 282, 1120 Bruxelles",0489 00 09 10,https://www.delicesduliban.be,brussels,centre sport,info@delicesduliban.be
Royale Dujardin,4.4,30,"Av. Adolphe Buyl 6, 1050 Ixelles",02 554 18 60,https://www.royale-dujardin.be,brussels,centre sport,info@royale-dujardin.be
Fonteyne The Kitchen,4.2,105,"Rue Gérard 107, 1040 Etterbeek",02 734 08 02,https://www.fonteynethekitchen.be,brussels,centre sport,
Lasagneria Traiteur italien Uccle,4.5,87,"Rue Général Mac Arthur 18, 1180 Uccle",02 344 96 82,https://www.lasagneria.be,brussels,centre sport,
Foodiz,4.2,9,"Rue Dieudonné Lefèvre 27/1, 1020 Bruxelles",0471 64 07 84,https://www.foodiz.be,brussels,centre sport,
Comme Chez Nous... Pour Vous,4.1,43,"Rue Pierre Timmermans 12, 1090 Jette",02 511 31 34,https://www.traiteur-jette.be,brussels,centre sport,
Vedat,4.9,94,"Rue Jean-Baptiste Meunier 53A, 1050 Ixelles",02 726 33 25,https://www.traiteur-vedat.be,brussels,centre sport,27263325cookvedat@hotmail.com
Vedat,4.9,94,"Rue Jean-Baptiste Meunier 53A, 1050 Ixelles",02 726 33 25,https://www.traiteur-vedat.be,brussels,centre sport,+3227263325cookvedat@hotmail.com
Delitraiteur Eat & Go Brussels-Central station,2.7,38,"Carr de l'Europe 2, 1000 Bruxelles",02 380 88 37,https://www.delitraiteur.com,brussels,centre sport,info@delitraiteur.be
Chop N' Drinks,4.2,6,"Rue Royale 127, 1000 Bruxelles",0486 12 51 85,,brussels,centre sport,
Agape,3.7,32,"Av. Antoon Van Osslaan 1 bus24, 1120 Bruxelles",,https://www.agapebrussel.be,brussels,centre sport,g.mouton@agapebrussel.be
Agape,3.7,32,"Av. Antoon Van Osslaan 1 bus24, 1120 Bruxelles",,https://www.agapebrussel.be,brussels,centre sport,helpdesk@agapebrussel.be
Agape,3.7,32,"Av. Antoon Van Osslaan 1 bus24, 1120 Bruxelles",,https://www.agapebrussel.be,brussels,centre sport,eveline.dhaene@agapebrussel.be
Agape,3.7,32,"Av. Antoon Van Osslaan 1 bus24, 1120 Bruxelles",,https://www.agapebrussel.be,brussels,centre sport,Lynn.Vanhaecht@agapebrussel.be
Atlantide (L'),4.5,269,"Rue Franklin 73, 1000 Bruxelles",02 736 20 02,https://www.atlantideresto.be,brussels,centre sport,
Saveurs & Délicatesses - Traiteur - Bruxelles,4.3,7,"Bd de l'Humanité 100, 1190 Forest",02 734 86 45,,brussels,centre sport,
Traiteur italien Bella Italia,4.0,207,"Chau. d'Alsemberg 777, 1180 Uccle",02 376 75 60,https://www.labellaitalia.eu,brussels,centre sport,
Traiteur les Gaillards,4.6,9,"Rue Beeckman 102, 1180 Uccle",0474 28 89 48,https://www.traiteurlesgaillards.be,brussels,centre sport,traiteurlesgaillards@gmail.com
POP POT,5.0,6,"Rue Berthelot 106-108 Boîte 6, 1190 Forest",0489 06 46 02,https://www.pop-pot.com,brussels,centre sport,
Lee Chi Ko,4.8,16,"Rue Vanderlinden 20, 1030 Bruxelles",0472 44 96 16,https://www.leechiko.be,brussels,centre sport,
Vishandel traiteur,4.4,20,"Rue Haute 246, 1000 Bruxelles",0475 38 43 67,,brussels,centre sport,
Gout Et Vie,4.3,3,"Rue Juliette Wytsman 57, 1050 Ixelles",02 649 18 49,https://www.goutetvie.eu,brussels,centre sport,
Sea side,4.4,39,"Rue Vanderkindere 476, 1180 Uccle",02 346 26 96,https://www.facebook.com,brussels,centre sport,
Be To Be - Lebanese Street Food (Bruxelles),5.0,13,"Av. Louise 287, 1050 Bruxelles",0488 15 31 53,https://www.shop.betobe.restaurant,brussels,centre sport,
La Boucherie,4.4,103,"Pl. Bara 6, 1070 Anderlecht",02 521 10 30,,brussels,centre sport,
Jardin Asiatique,4.6,65,"Av. Rogier 329, 1030 Schaerbeek",02 256 25 21,https://www.jardin-asiatique.be,brussels,centre sport,
Zugoe,4.7,10,"Vilvoordsesteenweg 408, 1850 Grimbergen",0488 09 58 95,https://www.zugoe.be,brussels,centre sport,
The Hotel Brussels,4.5,"3,045","Bd de Waterloo 38, 1000 Bruxelles",02 504 11 11,https://www.thehotel-brussels.be,brussels,centre sport,book@thehotel.be
The Hotel Brussels,4.5,"3,045","Bd de Waterloo 38, 1000 Bruxelles",02 504 11 11,https://www.thehotel-brussels.be,brussels,centre sport,meet@thehotel.be
Value Stay Brussels Expo,3.3,474,"Luitberg 1, 1853 Brussel",02 899 24 00,https://www.valuestay.be,brussels,centre sport,bookings@value-stay.be
"voco Brussels City North, an IHG Hotel",3.4,19,"Indringingsweg 1, 1800 Vilvoorde",02 669 67 23,https://www.ihg.com,brussels,centre sport,
The Lodge Vilvoorde,4.1,446,"Rondeweg 3, 1800 Vilvoorde",02 255 97 70,https://www.lodge-hotels.be,brussels,centre sport,
ibis budget Brussels Airport,3.4,"3,148","Bessenveldstraat 17C, 1831 Machelen",02 709 55 90,https://www.all.accor.com,brussels,centre sport,
Courtyard by Marriott Brussels,4.3,"1,215","Av. des Olympiades 6, 1140 Brussels",02 337 08 08,https://www.marriott.com,brussels,centre sport,
MEININGER Hotel Bruxelles City Center,4.3,"5,844","Quai du Hainaut 33, 1080 Bruxelles",02 588 14 74,https://www.meininger-hotels.com,brussels,centre sport,
Warwick Brussels,4.1,"2,570","Rue Duquesnoy 5, 1000 Bruxelles",02 505 55 55,https://www.warwickhotels.com,brussels,centre sport,
Don Jon,4.3,168,"Broekstraat 77, 1831 Machelen",0489 75 31 68,https://www.donjondiegem.be,brussels,centre sport,
La Roseraie,4.6,140,"De Limburg Stirumlaan 213, 1780 Wemmel",02 456 99 10,https://www.laroseraie.be,brussels,centre sport,hotel@laroseraie.be
Safestay Brussels Grand Place,3.4,773,"Rue Grétry 53, 1000 Bruxelles",02 219 43 43,,brussels,centre sport,
"Radisson Collection Hotel, Grand Place Brussels",4.2,"2,431","Rue du Fossé aux Loups 47, 1000 Bruxelles",02 219 28 28,https://www.radissonhotels.com,brussels,centre sport,
Royal Hotel,2.0,638,"Bd du Jardin Botanique 8, 1000 Bruxelles",02 218 32 18,https://www.brussels-hotels.net,brussels,centre sport,
Hilton Brussels Grand Place,4.3,"2,515","Carr de l'Europe 3, 1000 Bruxelles",02 548 42 11,https://www.hilton.com,brussels,centre sport,
Bedford Hotel & Congress Centre,3.9,"6,678","Rue du Midi 135, 1000 Bruxelles",02 507 00 00,https://www.hotelbedford.be,brussels,centre sport,info@hotelbedford.be
Eurocap,2.8,278,"Chau. de Dieleghem 114, 1090 Jette",02 478 03 10,https://www.hoteleurocap.com,brussels,centre sport,
Hotel Mozart,3.0,"1,246","Rue du Marché aux Fromages 23, 1000 Bruxelles",02 502 66 61,https://www.hotel-mozart.be,brussels,centre sport,reception@hotel-mozart.beNous
Condo Gardens Brussels,3.1,307,"Rue Jolly 141, 1030 Bruxelles",0473 82 50 12,https://www.be-housing.be,brussels,centre sport,sales@be-housing.be
Latroupe Grote Markt,4.5,871,"Bd Anspach 159, 1000 Bruxelles",02 361 39 66,https://www.latroupe.com,brussels,centre sport,
The President Brussels Hotel,3.7,899,"Bd Roi Albert II 44, 1000 Bruxelles",02 203 20 20,https://www.presidentbrusselshotel.be,brussels,centre sport,info@presidentbrusselshotel.be
Youth Hostel Jacques Brel,4.0,"1,141","Rue de la Sablonnière 30, 1000 Bruxelles",02 218 01 87,https://www.lesaubergesdejeunesse.be,brussels,centre sport,
Residence Inn by Marriott Brussels Airport,4.5,255,"Bessenveldstraat 11, 1831 Machelen",02 889 30 00,https://www.marriott.com,brussels,centre sport,
Hotel Aris Grand-Place,3.9,694,"Grasmarkt Straat 78/80, 1000 Brussel",02 514 43 00,https://www.arishotel.be,brussels,centre sport,aris@arbanyhotels.com
Hotel Aris Grand-Place,3.9,694,"Grasmarkt Straat 78/80, 1000 Brussel",02 514 43 00,https://www.arishotel.be,brussels,centre sport,group@arbanyhotels.com
The President Brussels Hotel,3.7,899,"Bd Roi Albert II 44, 1000 Bruxelles",02 203 20 20,https://www.presidentbrusselshotel.be,brussels,centre sport,
Hotel Alma Grand Place,3.8,496,"Rue des Eperonniers 42, 1000 Bruxelles",02 502 28 28,https://www.almahotel.be,brussels,centre sport,alma@arbanyhotels.com
"Holiday Inn Brussels Airport, an IHG Hotel",4.0,"1,879","Holidaystraat 7, 1831 Brussel",02 720 58 65,https://www.ihg.com,brussels,centre sport,
Hotel NH Brussels Airport,4.1,"1,583","De Kleetlaan 14, 1831 Machelen",02 203 92 52,https://www.nh-hotels.com,brussels,centre sport,
Chic Cocoon Center,4.0,110,"Rue de Lausanne 14, 1060 Saint-Gilles",0470 89 53 71,,brussels,centre sport,
OPO Hotel,4.8,30,"1, Rue Sainte-Catherine 3, 1000 Bruxelles",02 315 42 62,https://www.opohotel.be,brussels,centre sport,welcome@opohotel.be
Hotel Villa Royale,3.5,617,"Rue Royale 195, 1210 Saint-Josse-ten-Noode",02 226 04 60,https://www.villaroyale.be,brussels,centre sport,villa.royale@skynet.be
Hotel Le Plaza Brussels,4.2,"2,463","Adolphe Maxlaan 118/126, 1000 Brussel",02 278 01 00,https://www.leplaza-brussels.com,brussels,centre sport,
Thon Hotel Brussels Airport,3.6,553,"Berkenlaan 4, 1831 Machelen",02 721 77 77,https://www.thonhotels.com,brussels,centre sport,
Pentahotel Brussels Airport,3.7,878,"Berkenlaan 5, 1831 Machelen",02 725 33 80,https://www.pentahotels.com,brussels,centre sport,
The Dominican,4.4,"1,800","Rue Léopold 9, 1000 Bruxelles",02 203 08 08,https://www.thedominican.be,brussels,centre sport,info@thedominican.be
Hotel Bentley,2.6,452,"Av. Rogier 51, 1030 Schaerbeek",02 303 65 99,https://www.hotel-bentley.com,brussels,centre sport,
9HOTEL CENTRAL,4.3,616,"Rue des Colonies 10, 1000 Bruxelles",02 504 99 10,https://www.9-hotel-central-brussels.be,brussels,centre sport,info@le9hotel-central.com
Sleep Well,4.1,"2,237","Rue du Damier 23, 1000 Bruxelles",02 218 50 50,https://www.sleepwell.be,brussels,centre sport,info@sleepwell.be
Hotel Evergreen,2.8,195,"Av. V-Day 1, 1140 Evere",02 726 70 15,https://www.hotelevergreen.be,brussels,centre sport,reservationevergreen@gmail.com
Hotel Aviation,2.4,919,"Sq. de l'Aviation 20/22, 1070 Bruxelles",02 527 01 30,https://www.aviation-hotel.com,brussels,centre sport,
Hôtel Manhattan,2.2,630,"Bd Adolphe Max 132, 1000 Bruxelles",02 219 16 19,https://www.hotelmanhattan.be,brussels,centre sport,
Vintage Hotel Brussels,4.3,449,"Rue Dejoncker 45, 1060 Bruxelles",02 533 99 80,https://www.vintagehotel.be,brussels,centre sport,info@vintagehotel.be
Juliana Hotel Brussels,4.5,175,"Pl. des Martyrs 1/4, 1000 Bruxelles",02 214 08 00,https://www.juliana-brussels.com,brussels,centre sport,info@juliana-brussels.com
ibis Brussels Expo Atomium,3.7,636,"Romeinsesteenweg 572, 1853 Brussel",02 461 00 21,https://www.all.accor.com,brussels,centre sport,
Saint-Nicolas,3.8,"1,490","Rue du Marché aux Poulets 32, 1000 Bruxelles",,,brussels,centre sport,
LA PIÈCE,3.5,186,"Rue Auguste Orts 38, 1000 Bruxelles",02 633 55 25,https://www.lapiece.be,brussels,centre sport,contact@lapiece.be
Steigenberger Wiltcher's,4.4,"1,994","Av. Louise 71, 1050 Bruxelles",02 542 42 42,https://www.hrewards.com,brussels,centre sport,
Secret Walls,3.7,7,"Rue des Echelles 7, 1000 Bruxelles",,https://www.urbanwalls.be,brussels,centre sport,
Aparthotel Adagio Brussels Grand Place,4.3,"1,311","Bd Anspach 20, 1000 Bruxelles",02 212 93 00,https://www.adagio-city.com,brussels,centre sport,
ibis Brussels Airport,3.6,214,"Bessenveldstraat 17b, 1831 Machelen",02 725 43 21,https://www.all.accor.com,brussels,centre sport,
Fly Inn Hotel & Lounge - Brussels Airport,3.7,382,"Stationsstraat 87, 1831 Machelen",02 511 04 02,https://www.flyinn.be,brussels,centre sport,02info@flyinn.be
Fly Inn Hotel & Lounge - Brussels Airport,3.7,382,"Stationsstraat 87, 1831 Machelen",02 511 04 02,https://www.flyinn.be,brussels,centre sport,info@flyinn.be
Fly Inn Hotel & Lounge - Brussels Airport,3.7,382,"Stationsstraat 87, 1831 Machelen",02 511 04 02,https://www.flyinn.be,brussels,centre sport,info@flyinn.beKlantenservice
